timestamp,data_name,n_estimators,learning_rate,max_depth,gamma,reg_lambda,00_pre,00_rec,00_spe,00_f1,00_geo,00_iba,01_pre,01_rec,01_spe,01_f1,01_geo,01_iba,02_pre,02_rec,02_spe,02_f1,02_geo,02_iba,03_pre,03_rec,03_spe,03_f1,03_geo,03_iba,avg_pre,avg_rec,avg_spe,avg_f1,avg_geo,avg_iba,auc,ap
2024-07-10 19:56:31,hf_ctgan_training,500,0.01,8,0.0,0.1,0.9994665955460728,0.9998665955176094,0.0,0.999666555518506,0.0,0.0,0.0,0.0,0.9999333244432592,0.0,0.0,0.0,0.0,0.0,0.9999333199973328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9989335466951148,0.9993333333333332,0.0005333111072585,0.9991334000222296,0.0,0.0,,
2024-07-10 20:14:48,hf_ctgan_training,500,0.01,8,0.0,1.0,0.9991332755517034,1.0,0.0714285714285714,0.9995664498916124,0.2672612419124244,0.0780612244897959,1.0,0.25,1.0,0.4,0.5,0.23125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9984674178278552,0.9991333333333332,0.072295238095238,0.9987401878717136,0.2671451314199728,0.0780500340136054,,
2024-07-10 20:48:35,hf_ctgan_training,500,0.01,10,0.0,0.0,0.9988665155354048,0.999933253237218,0.0555555555555555,0.9993995997331554,0.23569439408282,0.0607980399772204,0.5,0.1428571428571428,0.9999333022076968,0.2222222222222222,0.3779518681010844,0.1306044861116297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9979012090500956,0.9988,0.0566888577632524,0.9983040239171792,0.2355879383483678,0.0607860310894332,,
2024-07-10 21:16:09,hf_ctgan_training,500,0.01,10,0.0,0.1,0.9992666177745184,0.9999332844085664,0.0,0.9995998399359745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999333199973328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998533822254817,0.9992,0.0007333199973327,0.9988668000533548,0.0,0.0,,
2024-07-10 21:58:00,hf_ctgan_training,1000,0.01,4,0.0,0.0,0.9985332355490366,0.9999332354119376,0.0,0.9992327451045802,0.0,0.0,0.0,0.0,0.9999332888592396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997068720136898,0.9984666666666666,0.0014666221925728,0.9977672037450934,0.0,0.0,,
2024-07-10 22:17:46,hf_ctgan_training,1000,0.01,4,0.0,0.1,0.999,1.0,0.0,0.9994997498749374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998001,0.999,0.001,0.9985002501250624,0.0,0.0,,
2024-07-10 22:37:09,hf_ctgan_training,1000,0.01,4,0.0,1.0,0.9987999199946664,0.999933253237218,0.0,0.9993662653013576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999333111037012,0.0,0.0,0.0,0.9976013600906728,0.9987333333333334,0.0011999777703679,0.998167025782996,0.0,0.0,,
2024-07-10 23:18:18,hf_ctgan_training,1000,0.01,8,0.0,0.0,0.9990666666666668,1.0,0.0,0.9995331154538784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9981342044444445,0.9990666666666668,0.0009333333333333,0.9986002178794549,0.0,0.0,,
2024-07-10 23:56:01,hf_ctgan_training,1000,0.01,8,0.0,0.1,0.99926656887585,0.9998665688171324,0.0,0.9995664788074832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999333244432592,0.0,0.0,0.0,0.0,0.0,0.9999333244432592,0.0,0.0,0.0,0.9985337733920078,0.9991333333333332,0.0007333155531848,0.998833463389691,0.0,0.0,,
2024-07-11 00:30:57,hf_ctgan_training,1000,0.01,8,0.0,1.0,0.999066604440296,1.0,0.0666666666666666,0.9995330843116328,0.2581988897471611,0.0728888888888888,1.0,0.25,1.0,0.4,0.5,0.23125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9983342045025224,0.9990666666666668,0.0676,0.998640217893988,0.2580740241907472,0.0728776666666666,,
2024-07-11 01:20:32,hf_ctgan_training,1000,0.01,10,0.0,0.0,0.9988666666666668,1.0,0.0,0.999433012040156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9977346177777776,0.9988666666666668,0.0011333333333333,0.9983003212931773,0.0,0.0,,
2024-07-11 02:05:01,hf_ctgan_training,1000,0.01,10,0.0,0.1,0.9993332888859258,1.0,0.0909090909090909,0.9996665332799788,0.3015113445777636,0.0991735537190082,1.0,0.1428571428571428,1.0,0.25,0.3779644730092272,0.1306122448979591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990671111407428,0.9993333333333332,0.0915757575757575,0.9990501111555732,0.3014666196791442,0.0991617788272333,,
2024-07-11 02:44:11,hf_ctgan_training,1000,0.01,10,0.0,1.0,0.9991333333333332,1.0,0.0,0.9995664788074832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9982674177777776,0.9991333333333332,0.0008666666666666,0.9987001878591834,0.0,0.0,,
2024-07-11 02:46:12,hf_ctgan_training,100,0.001,4,0.0,0.0,0.9989999333288886,1.0,0.0625,0.99949971650602,0.25,0.068359375,1.0,0.1111111111111111,1.0,0.1999999999999999,0.3333333333333333,0.1012345679012345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9985343334000044,0.999,0.0635,0.9985535834750804,0.2499333333333333,0.068347199074074,,
2024-07-11 02:48:10,hf_ctgan_training,100,0.001,4,0.0,0.1,0.9986666666666668,1.0,0.0,0.9993328885923948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9973351111111112,0.9986666666666668,0.0013333333333333,0.9980004447409384,0.0,0.0,,
2024-07-11 02:49:28,hf_ctgan_training,100,0.001,4,0.0,1.0,0.9988666666666668,1.0,0.0,0.999433012040156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9977346177777776,0.9988666666666668,0.0011333333333333,0.9983003212931773,0.0,0.0,,
2024-07-11 02:53:50,hf_ctgan_training,100,0.001,8,0.0,0.0,0.9992,1.0,0.0,0.9995998399359745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99840064,0.9992,0.0008,0.9988001600640256,0.0,0.0,,
2024-07-11 02:57:46,hf_ctgan_training,100,0.001,8,0.0,0.1,0.9986666666666668,1.0,0.0,0.9993328885923948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9973351111111112,0.9986666666666668,0.0013333333333333,0.9980004447409384,0.0,0.0,,
2024-07-11 02:59:10,hf_ctgan_training,100,0.001,8,0.0,1.0,0.9991999466631108,1.0,0.0769230769230769,0.9995998132461816,0.2773500981126146,0.0840236686390532,1.0,0.25,1.0,0.4,0.5,0.23125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9986006400426696,0.9992,0.0777230769230769,0.9988401600747016,0.277243061360917,0.0840125147928994,,
2024-07-11 03:04:20,hf_ctgan_training,100,0.001,10,0.0,0.0,0.9985997199439888,0.9997997196074504,0.0,0.99919935948759,0.0,0.0,0.0,0.0,0.9998665955176094,0.0,0.0,0.0,0.0,0.0,0.9999332977588048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9972016803360672,0.9984,0.001399893276414,0.9978004803843074,0.0,0.0,,
2024-07-11 03:09:15,hf_ctgan_training,100,0.001,10,0.0,0.1,0.9989333333333332,1.0,0.0,0.9994663820704376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9978678044444445,0.9989333333333332,0.0010666666666666,0.9984002845962292,0.0,0.0,,
2024-07-11 03:10:47,hf_ctgan_training,100,0.001,10,0.0,1.0,0.9988666666666668,1.0,0.0,0.999433012040156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9977346177777776,0.9988666666666668,0.0011333333333333,0.9983003212931773,0.0,0.0,,
2024-07-11 03:20:42,hf_ctgan_training,500,0.001,4,0.0,0.0,0.9989331910921456,0.999933257692051,0.0588235294117647,0.9994329742170042,0.2425275312075931,0.0643551734903852,0.5,0.1428571428571428,0.9999333022076968,0.2222222222222222,0.3779518681010844,0.1306044861116297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9980344001422412,0.9988666666666668,0.0598901649527949,0.9984039872165952,0.2424290442106716,0.0643431863872816,,
2024-07-11 03:30:16,hf_ctgan_training,500,0.001,4,0.0,0.1,0.9987333333333334,1.0,0.0,0.9993662653013576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9974682711111112,0.9987333333333334,0.0012666666666666,0.9981004013653092,0.0,0.0,,
2024-07-11 03:36:24,hf_ctgan_training,500,0.001,4,0.0,1.0,0.999399919989332,1.0,0.1818181818181818,0.9996998699436422,0.4264014327112209,0.196694214876033,1.0,0.4,1.0,0.5714285714285715,0.6324555320336759,0.376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990003600480064,0.9994,0.1824181818181818,0.9991572328961598,0.4262995568379105,0.1966753057851239,,
2024-07-11 03:57:49,hf_ctgan_training,500,0.001,8,0.0,0.0,0.9993999599973332,0.9999332933093188,0.0,0.999666555518506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999333155508136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9988003200213348,0.9993333333333332,0.0005999822174802,0.9990667555851948,0.0,0.0,,
2024-07-11 04:16:19,hf_ctgan_training,500,0.001,8,0.0,0.1,0.9987333333333334,1.0,0.0,0.9993662653013576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9974682711111112,0.9987333333333334,0.0012666666666666,0.9981004013653092,0.0,0.0,,
2024-07-11 04:24:20,hf_ctgan_training,500,0.001,8,0.0,1.0,0.9988666666666668,1.0,0.0,0.999433012040156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9977346177777776,0.9988666666666668,0.0011333333333333,0.9983003212931773,0.0,0.0,,
2024-07-11 04:53:41,hf_ctgan_training,500,0.001,10,0.0,0.0,0.9990665422056274,0.9999332665999332,0.0666666666666666,0.99949971650602,0.258190274358522,0.0728835799058614,1.0,0.2,1.0,0.3333333333333333,0.4472135954999579,0.1839999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999333199973328,0.0,0.0,0.0,0.9984008089967552,0.999,0.0675999866639994,0.9986113279006252,0.2580811552826635,0.0728720296592889,,
2024-07-11 05:17:23,hf_ctgan_training,500,0.001,10,0.0,0.1,0.9989330488130168,0.999866506474436,0.1111111111111111,0.9993995596770964,0.3333110836698347,0.1209700201890732,0.5,0.3333333333333333,0.9998666133119914,0.4,0.5773117624853985,0.311074058660264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9979343291544412,0.9988,0.1121777244231025,0.9983602802054838,0.333142035074425,0.1209492857883104,,
2024-07-11 05:24:36,hf_ctgan_training,500,0.001,10,0.0,1.0,0.9994666311087406,1.0,0.1111111111111111,0.9997332444148048,0.3333333333333333,0.1209876543209876,1.0,0.1666666666666666,1.0,0.2857142857142857,0.408248290463863,0.1527777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9992669511300752,0.9994666666666666,0.1116444444444444,0.9992476901824418,0.3332966326495188,0.1209761728395061,,
2024-07-11 05:44:10,hf_ctgan_training,1000,0.001,4,0.0,0.0,0.9991332755517034,1.0,0.0714285714285714,0.9995664498916124,0.2672612419124244,0.0780612244897959,1.0,0.1666666666666666,1.0,0.2857142857142857,0.408248290463863,0.1527777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9986007511611884,0.9991333333333332,0.072295238095238,0.9987478069193328,0.267175097402825,0.0780494784580499,,
2024-07-11 06:03:53,hf_ctgan_training,1000,0.001,4,0.0,0.1,0.9990666666666668,1.0,0.0,0.9995331154538784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9981342044444445,0.9990666666666668,0.0009333333333333,0.9986002178794549,0.0,0.0,,
2024-07-11 06:15:28,hf_ctgan_training,1000,0.001,4,0.0,1.0,0.9993332888859258,1.0,0.0909090909090909,0.9996665332799788,0.3015113445777636,0.0991735537190082,1.0,0.2,1.0,0.3333333333333333,0.4472135954999579,0.1839999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9989337778074094,0.9993333333333332,0.0915757575757575,0.9990445556000176,0.3014393074569066,0.0991621597796143,,
2024-07-11 07:00:53,hf_ctgan_training,1000,0.001,8,0.0,0.0,0.9989999333288886,0.9999332665999332,0.0,0.9994663820704376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999333066559958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9980009333955596,0.9989333333333332,0.0009999733226623,0.998466915688367,0.0,0.0,,
2024-07-11 07:56:53,hf_ctgan_training,1000,0.001,8,0.0,1.0,0.9992,1.0,0.0,0.9995998399359745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99840064,0.9992,0.0008,0.9988001600640256,0.0,0.0,,
2024-07-11 09:46:02,hf_ctgan_training,1000,0.001,10,0.0,0.1,0.9991332177623684,0.9999332710529828,0.0714285714285714,0.9995330843116328,0.2672523247330377,0.0780555389429523,1.0,0.1666666666666666,1.0,0.2857142857142857,0.408248290463863,0.1527777777777777,0.0,0.0,0.9999333244432592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99860069342579,0.9990666666666668,0.0722952292051638,0.9987144724805612,0.2671661885461391,0.0780437982177167,,
2024-07-11 10:05:12,hf_ctgan_training,1000,0.001,10,0.0,1.0,0.9989332622174812,1.0,0.0588235294117647,0.9994663464745512,0.2425356250363329,0.0643598615916955,1.0,0.125,1.0,0.2222222222222222,0.3535533905932738,0.1140625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998334471186968,0.9989333333333332,0.0598901960784313,0.9984521364670652,0.2424493131362748,0.0643477537485582,,
2024-07-13 17:33:21,hf_copula_syn_300000,500,0.001,4,0.0,1.0,0.8850846474694979,0.9990181268882176,0.0242424242424242,0.9386065544687948,0.1556233313417245,0.0265793936132739,0.359375,0.0123523093447905,0.999049561871204,0.023883696780893,0.1110881147513566,0.0111229286627362,0.5512820512820513,0.02479815455594,0.999191050709564,0.0474613686534216,0.1574105908330436,0.0223637342186568,0.4,0.005938242280285,0.9996537076369008,0.0117027501462843,0.0770466476385127,0.0053462979377013,0.8323164783202562,0.8834888888888889,0.1386478555712044,0.8317317606977317,0.1509089179930684,0.024982806407811,,
2024-07-14 19:30:29,hf_ctgan_base_100000,100,0.01,2,0.0,0.0,0.9990951486044408,0.9578273054851194,0.0714285714285714,0.9780260961400878,0.2615649749222551,0.0744806426134142,0.0016129032258064,0.125,0.9587113127001068,0.0031847133757961,0.3461775759455158,0.1098478082498677,0.0,0.0,0.9997332444148048,0.0,0.0,0.0,0.0,0.0,0.9993999599973332,0.0,0.0,0.0,0.9981635200141304,0.957,0.0722730885408162,0.9771149702974908,0.2615054756528319,0.0744697128447083,,
2024-07-14 19:37:14,hf_ctgan_base_100000,100,0.01,2,0.0,1.0,0.9990975982229626,0.9604297344187908,0.0714285714285714,0.9793821448013064,0.2619200715620253,0.0747008606789757,0.0017094017094017,0.125,0.9610458911419424,0.0033726812816188,0.3465988118743958,0.1100872555366419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9993999599973332,0.0,0.0,0.0,0.9981660188121996,0.9596,0.0722744225678469,0.978469853562842,0.2618604655282338,0.0746898530786282,,
2024-07-14 19:39:11,hf_ctgan_base_100000,100,0.01,4,0.0,0.0,0.9992526716986772,0.8922327505671961,0.2857142857142857,0.942715126731766,0.5048996365805771,0.2703852326810704,0.0007057163020465,0.125,0.9055496264674492,0.0014035087719298,0.3364427192085321,0.1043583730248448,0.0,0.0,0.9974658219406468,0.0,0.0,0.0,0.0,0.0,0.989065937729182,0.0,0.0,0.0,0.9983204122537862,0.8914666666666666,0.286329005184897,0.9418360078181612,0.5046078330366798,0.2701885309295146,,
2024-07-14 19:41:06,hf_ctgan_base_100000,100,0.01,4,0.0,1.0,0.9993069993069992,0.8660082743894302,0.3571428571428571,0.927894755657241,0.5561372757015991,0.3250273002064451,0.0010905125408942,0.25,0.8778014941302028,0.002171552660152,0.4684553058004047,0.205673246293434,0.0,0.0,0.9978659553184396,0.0,0.0,0.0,0.0,0.0,0.9901993466231082,0.0,0.0,0.0,0.9983748943810012,0.8653333333333333,0.3576763198812742,0.9270298787133796,0.5558680570740379,0.3248336337909422,,
2024-07-14 19:43:25,hf_ctgan_base_100000,500,0.01,2,0.0,0.0,0.999087591240876,0.9498865607900708,0.0714285714285714,0.9738660463843468,0.260478482904891,0.0738092931872418,0.0014367816091954,0.125,0.9536419423692636,0.002840909090909,0.34526112262483,0.1093273964030371,0.0,0.0,0.9992664221407136,0.0,0.0,0.0,0.0,0.0,0.9969997999866658,0.0,0.0,0.0,0.998155875772576,0.9490666666666666,0.0722700692585477,0.97295861989257,0.2604195089195797,0.0737987124583487,,
2024-07-14 19:44:42,hf_ctgan_base_100000,500,0.01,2,0.0,1.0,0.9991580129104688,0.9502202055251568,0.1428571428571428,0.9740748341199807,0.368436892352613,0.1467053535799055,0.0014577259475218,0.125,0.9543089647812166,0.0028818443804034,0.3453818475219161,0.1093959083518502,0.0,0.0,0.9988662887629208,0.0,0.0,0.0,0.0,0.0,0.9969997999866658,0.0,0.0,0.0,0.9982262428855908,0.9494,0.1436321963879462,0.9731672345918052,0.3682772215717623,0.1466267730676853,,
2024-07-14 19:49:32,hf_ctgan_base_100000,500,0.01,4,0.0,0.0,0.9995319082540178,0.8549312691845723,0.5714285714285714,0.9215940152496044,0.6989507520703842,0.5023821721746007,0.0020263424518743,0.5,0.8685965848452508,0.0040363269424823,0.6590131200686564,0.418290205683515,0.0161290322580645,0.2,0.9959319773257752,0.0298507462686567,0.4463030309836076,0.1833325133052575,0.0,0.0,0.9902660177345156,0.0,0.0,0.0,0.9986054688663744,0.8544666666666667,0.5717564846674464,0.9207459637918304,0.6987986393761496,0.5021974810947041,,
2024-07-14 19:54:16,hf_ctgan_base_100000,500,0.01,4,0.0,1.0,0.9995333281480904,0.8575336981182436,0.5714285714285714,0.9231045505153898,0.7000137541988498,0.5040389582013268,0.0015641293013555,0.375,0.8722652081109925,0.0031152647975077,0.5719260905410962,0.3108339352826487,0.0,0.0,0.993197732577526,0.0,0.0,0.0,0.0,0.0,0.9917994532968863,0.0,0.0,0.0,0.9986012645774464,0.8569333333333333,0.5717576320806429,0.9222446477428008,0.6996654352765528,0.5037342999391563,,
2024-07-14 19:54:34,hf_ctgan_base_100000,100,0.001,2,0.0,0.0,0.9990664177113896,0.9997330842119312,0.0,0.9993996397838704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9997332444148048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9981339557215256,0.9988,0.0009332444148049,0.9984668667867388,0.0,0.0,,
2024-07-14 19:54:49,hf_ctgan_base_100000,100,0.001,2,0.0,1.0,0.9990605918271488,0.99352729213933,0.0,0.9962862591588878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9935311770590196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9981281352747768,0.9926,0.0009311770590196,0.9953563919836728,0.0,0.0,,
2024-07-14 19:55:47,hf_ctgan_base_100000,100,0.001,4,0.0,0.0,0.9992754148250128,0.9202589083144268,0.2857142857142857,0.9581408274568382,0.5127680924757944,0.2796152692804304,0.0010471204188481,0.125,0.93636606189968,0.0020768431983385,0.3421195079755902,0.1075490621857092,0.0,0.0,0.9945315105035012,0.0,0.0,0.0,0.0,0.0,0.9891992799519967,0.0,0.0,0.0,0.9983433162353996,0.9194666666666668,0.2863444714027968,0.957247670334251,0.5124719726604039,0.2794116545289343,,
