timestamp,origin_data_name,data_name,n_estimators,learning_rate,max_depth,gamma,reg_lambda,0_pre,0_rec,0_spe,0_f1,0_geo,0_iba,1_pre,1_rec,1_spe,1_f1,1_geo,1_iba,avg_pre,avg_rec,avg_spe,avg_f1,avg_geo,avg_iba,auc,ap,f1_macro,f1_weighted,auc_ovr
2024-07-29 22:04:02,hf_training,hf_ctgan_syn_10000KG_10k_1,5,0.1,25,0.0,0.0,0.9172831203765972,0.9963476990504018,0.0610687022900763,0.9551820728291316,0.2466691326670436,0.0665364278894432,0.6153846153846154,0.0610687022900763,0.9963476990504018,0.1111111111111111,0.2466691326670436,0.0551548941319798,0.8909173176072974,0.9146666666666666,0.1427497346738114,0.8814665421724246,0.2466691326670436,0.0655424406079581,0.528708200670239,0.1195807398708162,0.5331465919701214,0.1848266417678182,0.528708200670239
2024-07-29 22:22:33,hf_training,hf_ctgan_syn_10000KG_10k_000001,5,0.1,25,0.0,0.0,0.919917864476386,0.9817384952520088,0.1068702290076335,0.9498233215547704,0.3239114351380509,0.1140976147394901,0.358974358974359,0.1068702290076335,0.9817384952520088,0.1647058823529411,0.3239114351380509,0.0957396208868934,0.8709287983292091,0.9053333333333332,0.183275390926309,0.8812563985311438,0.3239114351380509,0.11249434994303,0.5443043621298211,0.1163636719514582,0.5572646019538557,0.2332728053765676,0.5443043621298211
2024-07-29 22:32:11,hf_training,hf_ctgan_syn_10000KG_basic_0001,5,0.1,25,0.0,0.0,0.9262068965517242,0.9810080350620892,0.183206106870229,0.9528201489890032,0.4239418154795991,0.1940652907340176,0.48,0.183206106870229,0.9810080350620892,0.2651933701657459,0.4239418154795991,0.1653880350902591,0.8872381609195402,0.9113333333333332,0.2528808085989847,0.8927674103051054,0.423941815479599,0.1915608104077961,0.5821070709661591,0.1592722646310432,0.6090067595773745,0.3252461088496437,0.5821070709661591
2024-07-29 22:43:15,hf_training,hf_ctgan_syn_10000KG_basic_01,5,0.1,25,0.0,0.0,0.921930447125621,0.9488677867056244,0.1603053435114503,0.9352051835853132,0.39001099535115,0.164103287565947,0.2307692307692307,0.1603053435114503,0.9488677867056244,0.1891891891891891,0.39001099535115,0.1401138654236424,0.8615690342304962,0.88,0.2291731302170749,0.8700531200747182,0.39001099535115,0.1620082113655191,0.5545865651085374,0.110326874143668,0.5621971863872511,0.254341252699784,0.5545865651085374
2024-07-29 23:15:50,hf_training,hf_ctgan_base_10000KG_base_1,5,0.1,25,0.0,0.0,0.9539551357733176,0.5902118334550767,0.7022900763358778,0.7292418772563177,0.6438166769908218,0.4098542713727703,0.1408882082695252,0.7022900763358778,0.5902118334550767,0.2346938775510204,0.6438166769908218,0.419145555770238,0.8829472907713198,0.6,0.6925019097909546,0.6860513519487217,0.6438166769908218,0.4106657102101492,0.6462509548954772,0.1249443905404299,0.4819678774036691,0.2778844028586164,0.6462509548954772
2024-07-30 02:15:26,hf_training,hf_ctgan_syn_10000KG_10k_1,5,0.1,25,0.0,0.0,0.918408631153068,0.9948867786705624,0.0763358778625954,0.9551192145862551,0.2755822120959679,0.0829215414767588,0.5882352941176471,0.0763358778625954,0.9948867786705624,0.1351351351351351,0.2755822120959679,0.0689695697706553,0.8895734930519746,0.9146666666666666,0.1565559898664912,0.8835072716475241,0.2755822120959679,0.0817030692810924,0.5356113282665789,0.1255701242328992,0.5451271748606952,0.2067470780738663,0.5356113282665789
2024-07-30 08:35:46,hf_training,hf_ctgan_syn_10000KG_10k_000001,5,0.1,25,0.0,0.0,0.923943661971831,0.95836376917458,0.1755725190839694,0.940839010397992,0.4101979292400058,0.1814337699902053,0.2875,0.1755725190839694,0.95836376917458,0.2180094786729857,0.4101979292400058,0.1550909123153724,0.8683609154929577,0.89,0.2439362882585494,0.877711897960675,0.4101979292400058,0.1791331604199365,0.5669681441292747,0.1224770992366412,0.5794242445354889,0.281136591110303,0.5669681441292747
2024-07-30 11:07:49,hf_training,hf_ctgan_syn_10000KG_basic_0001,5,0.1,25,0.0,0.0,0.9238754325259516,0.975164353542732,0.1603053435114503,0.948827292110874,0.3953783715313586,0.1690622632813983,0.3818181818181818,0.1603053435114503,0.975164353542732,0.2258064516129032,0.3953783715313586,0.1435858500681797,0.8765357659641396,0.904,0.2314696970541823,0.885683472040718,0.3953783715313586,0.1668373231941105,0.5677348485270911,0.1345408281286144,0.5873168718618886,0.2889502716830593,0.5677348485270911
2024-07-30 13:40:10,hf_training,hf_ctgan_syn_10000KG_basic_01,5,0.1,25,0.0,0.0,0.921448087431694,0.985390796201607,0.1221374045801526,0.952347334980586,0.3469194061237198,0.1307425943072937,0.4444444444444444,0.1221374045801526,0.985390796201607,0.1916167664670658,0.3469194061237198,0.1099635543831751,0.8797897692774742,0.91,0.1975282007817597,0.8859101986637387,0.3469194061237198,0.128927891487254,0.5537641003908799,0.1309499575911789,0.5719820507238259,0.2580539027839132,0.5537641003908799
2024-07-30 23:05:50,hf_training,hf_ctgan_base_10000KG_base_1,5,0.1,25,0.0,0.0,0.9521739130434784,0.6398831263696129,0.6641221374045801,0.7653997378768022,0.6518899827223243,0.423930487228658,0.15,0.6641221374045801,0.6398831263696129,0.2447257383966244,0.6518899827223243,0.4259906119187666,0.882117391304348,0.642,0.662005263774193,0.7199275419222001,0.6518899827223243,0.4241104047849275,0.6520026318870964,0.1289516539440203,0.5050627381367133,0.2901979343512266,0.6520026318870964
