timestamp,data_name,n_estimators,learning_rate,max_depth,num_leaves,reg_lambda,00_pre,00_rec,00_spe,00_f1,00_geo,00_iba,01_pre,01_rec,01_spe,01_f1,01_geo,01_iba,02_pre,02_rec,02_spe,02_f1,02_geo,02_iba,03_pre,03_rec,03_spe,03_f1,03_geo,03_iba,avg_pre,avg_rec,avg_spe,avg_f1,avg_geo,avg_iba,auc,ap
2024-07-12 18:32:06,hf_copula_base_150000,100,0.01,5,31,0.1,0.9217055346087604,0.9980342741935484,0.3676691729323308,0.9583524913486436,0.6057610388188241,0.390077458889029,0.7164869029275809,0.4599406528189911,0.9914374796407464,0.5602409638554217,0.6752794988855949,0.4317660186670233,0.7068062827225131,0.1591981132075471,0.9974136338444486,0.2598652550529355,0.3984800730218759,0.1454766487332859,0.768361581920904,0.1697877652933832,0.9981105120051617,0.278118609406953,0.4116636410337825,0.1554296201216831,0.8989260186828856,0.9127555555555557,0.4418752428671317,0.8899224793437679,0.5941626783079741,0.3743784690255107,,
2024-07-12 18:32:10,hf_copula_base_150000,100,0.01,5,31,1.0,0.9214089618910242,0.9980846774193548,0.3650375939849624,0.9582153831264668,0.6036045304985861,0.3874027672396634,0.7171875,0.4540059347181009,0.9915770859509516,0.5560266505148396,0.6709559462082533,0.4259814025084417,0.7083333333333334,0.160377358490566,0.9974136338444486,0.2615384615384615,0.3999532021605144,0.1465731170486136,0.768361581920904,0.1697877652933832,0.9981105120051617,0.278118609406953,0.4116636410337825,0.1554296201216831,0.898753540453477,0.9125777777777778,0.4395610480077462,0.8896752785075196,0.5921223661603853,0.3718013879531399,,
2024-07-12 18:32:14,hf_copula_base_150000,100,0.01,10,31,0.0,0.9236548602361286,0.9976310483870968,0.3849624060150376,0.959218784075214,0.6197180396780468,0.4075800154032892,0.7272727272727273,0.4510385756676557,0.9920424403183024,0.5567765567765568,0.6689165936669776,0.4232422233172555,0.6956521739130435,0.1698113207547169,0.9970903380750046,0.2729857819905213,0.4114817459138178,0.1553099682852645,0.7341772151898734,0.2172284644194756,0.997096640398175,0.3352601156069364,0.4654006575752914,0.1997060011288675,0.8994921843201275,0.9140888888888888,0.4571029359176307,0.8930594253636649,0.6085868013627772,0.391375677928228,,
2024-07-12 18:32:18,hf_copula_base_150000,100,0.01,10,31,0.1,0.92347891004106,0.9975806451612904,0.3834586466165413,0.9591006008916456,0.6184908439778268,0.406022989644793,0.7266982622432859,0.4549950544015826,0.9919493694448324,0.559610705596107,0.6718125164911465,0.427097587744948,0.6945812807881774,0.1662735849056603,0.9971365231849252,0.2683158896289248,0.4071823477882159,0.1520219675113875,0.7370689655172413,0.2134831460674157,0.9971888105442648,0.3310745401742497,0.4613924625502824,0.1961992428486037,0.8993738082591236,0.9139555555555556,0.4557777942350079,0.8927575522725697,0.6073300796497696,0.3899271998992987,,
2024-07-12 18:32:22,hf_copula_base_150000,100,0.01,10,31,1.0,0.9224459358687548,0.9975806451612904,0.3744360902255639,0.9585432003099574,0.6111711678890694,0.396806527261632,0.7268370607028753,0.450049455984174,0.9920424403183024,0.5558949297495418,0.6681827299313149,0.4222698995022554,0.703125,0.1591981132075471,0.997367448734528,0.2596153846153846,0.3984708471308307,0.1454706457784239,0.7300884955752213,0.2059925093632958,0.9971888105442648,0.3213242453748783,0.4532255789262266,0.1891611911546268,0.8985426898205533,0.9132,0.4478347898226589,0.8914240637700208,0.6000935856874022,0.3810859373778897,,
2024-07-12 18:32:34,hf_copula_base_150000,500,0.01,-1,31,0.0,0.9516019086571234,0.9850806451612903,0.6263157894736842,0.968051909455644,0.7854753732418602,0.6391063333087719,0.6739659367396593,0.5479723046488625,0.9875285029550004,0.6044735406437534,0.7356210095359516,0.5173522016132515,0.5532319391634981,0.3431603773584906,0.989146499168668,0.4235807860262009,0.5826112648392151,0.317508798762842,0.5781758957654723,0.4431960049937578,0.9880639660813862,0.5017667844522967,0.6617446655966016,0.4140459073755035,0.910818711409774,0.9219555555555556,0.6690992021231831,0.91459485929277,0.7711847144660393,0.61350270941492,,
2024-07-12 18:32:46,hf_copula_base_150000,500,0.01,-1,31,0.1,0.9512871672587474,0.985282258064516,0.6236842105263158,0.9679863329124266,0.7839036849425786,0.6367253676263607,0.6707466340269278,0.5420375865479723,0.9874819675182652,0.599562363238512,0.7316094193169219,0.5114098275994362,0.553030303030303,0.3443396226415094,0.9891003140587474,0.4244186046511627,0.5835978314709434,0.3186267547592539,0.5825082508250825,0.4406991260923845,0.9883404765196552,0.5017768301350392,0.6599702904555197,0.4117076746741011,0.9105431578353492,0.9218222222222222,0.6667847464007615,0.9143482938621792,0.7695925953747732,0.6110951095493258,,
2024-07-12 18:32:58,hf_copula_base_150000,500,0.01,-1,31,1.0,0.9514511102454228,0.984828629032258,0.6251879699248121,0.9678521894194572,0.7846674526884069,0.6378461949886565,0.6707021791767555,0.5479723046488625,0.98734236120806,0.603157321720196,0.7355516767356528,0.5172647555309892,0.5477099236641222,0.3384433962264151,0.9890541289488268,0.4183673469387755,0.5785661919376206,0.3129603703575311,0.5732899022801303,0.4394506866416979,0.9879257108622516,0.4975265017667845,0.6588965260110301,0.4103328832348429,0.9101570292182422,0.9214222222222224,0.6680879487217284,0.9140121657093524,0.7702153446495855,0.6120840093311586,,
2024-07-12 18:33:08,hf_copula_base_150000,500,0.01,5,31,0.0,0.9491788188556756,0.9875,0.6056390977443609,0.967960277661125,0.7733489568251556,0.6209065108877692,0.6800976800976801,0.5509396636993076,0.9878077155754108,0.608743169398907,0.7377143421533148,0.5204471104397951,0.5648535564853556,0.3183962264150943,0.9903934971365232,0.4072398190045249,0.5615492428579327,0.2941469547139498,0.603202846975089,0.4232209737827715,0.9897230287110004,0.4974321349963316,0.647202861540571,0.3951423849443835,0.9102865696445328,0.9225777777777778,0.6509855613895176,0.9139357226536404,0.7592744779273606,0.5960401276713714,,
2024-07-12 18:33:18,hf_copula_base_150000,500,0.01,5,31,0.1,0.9494161538834246,0.9876512096774194,0.6075187969924812,0.968156327972529,0.7746074326724438,0.6228252533738388,0.678921568627451,0.5479723046488625,0.9878077155754108,0.6064586754241926,0.7357249964856338,0.5174833636166865,0.553941908713693,0.3148584905660377,0.9900702013670792,0.4015037593984962,0.5583296599293751,0.2906834988354273,0.6074600355239786,0.4269662921348314,0.9898151988570902,0.501466275659824,0.6500905516577768,0.3988307328869778,0.9101833078210408,0.9225777777777778,0.6526341350142836,0.913933375226768,0.7602762452962778,0.5975996325159263,,
