timestamp,origin_data_name,data_name,n_estimators,learning_rate,max_depth,num_leaves,reg_lambda,0_pre,0_rec,0_spe,0_f1,0_geo,0_iba,1_pre,1_rec,1_spe,1_f1,1_geo,1_iba,avg_pre,avg_rec,avg_spe,avg_f1,avg_geo,avg_iba,auc,ap,f1_macro,f1_weighted,auc_ovr
2024-07-25 19:54:52,hf_training,hf_training,500,0.01,-1,31,0.1,0.9445628997867804,0.970781592403214,0.4045801526717557,0.957492795389049,0.6267048466905474,0.4149970340028464,0.5698924731182796,0.4045801526717557,0.970781592403214,0.4732142857142857,0.6267048466905474,0.3705208957279985,0.911841682524398,0.9213333333333332,0.4540284117416365,0.9151991388774527,0.6267048466905474,0.4111127845935097,0.6876808725374849,,0.7153535405516673,0.5155079422258817,0.6876808725374849
2024-07-25 19:58:35,hf_training,hf_training,500,0.01,-1,31,1.0,0.945868945868946,0.9700511322132944,0.4198473282442748,0.9578074287774974,0.6381797365320254,0.429681712199743,0.5729166666666666,0.4198473282442748,0.9700511322132944,0.4845814977973567,0.6381797365320254,0.3848650400404277,0.9132977801519468,0.922,0.4678984604575691,0.9164790308052316,0.6381797365320254,0.4257677228311629,0.6949492302287846,,0.7211944632874271,0.5259098957696223,0.6949492302287846
2024-07-25 20:00:52,hf_training,hf_training,500,0.01,5,31,0.0,0.9417543859649122,0.9802775748721696,0.366412213740458,0.9606299212598426,0.5993210127210953,0.3812348407778901,0.64,0.366412213740458,0.9802775748721696,0.4660194174757281,0.5993210127210953,0.3371365118001883,0.9154011695906432,0.9266666666666666,0.4200231219459608,0.9174339372626968,0.5993210127210953,0.3773835867138375,0.6733448943063137,,0.7133246693677854,0.5092154014728741,0.6733448943063137
2024-07-25 20:02:55,hf_training,hf_training,500,0.01,5,31,0.1,0.9410112359550562,0.97881665449233,0.3587786259541984,0.9595417114214108,0.5926031508183564,0.3729528964906303,0.618421052631579,0.3587786259541984,0.97881665449233,0.4541062801932367,0.5926031508183564,0.3294040922290569,0.912838359944806,0.9246666666666666,0.4129286137798619,0.9154003504274836,0.5926031508183564,0.3691496342517862,0.6687976402232643,,0.7068239958073237,0.4982476411871639,0.6687976402232643
2024-07-25 20:04:19,hf_training,hf_training,500,0.01,5,31,1.0,0.9412587412587412,0.983199415631848,0.3587786259541984,0.961772061450518,0.5939283924677834,0.3747774371422766,0.6714285714285714,0.3587786259541984,0.983199415631848,0.4676616915422886,0.5939283924677834,0.330724433616454,0.917693573093573,0.9286666666666666,0.4133113749193798,0.918619755811866,0.5939283924677834,0.3709301415010214,0.6709890207930232,,0.7147168764964033,0.5108139971809407,0.6709890207930232
2024-07-25 20:07:02,hf_training,hf_training,500,0.01,10,31,0.0,0.9446415897799858,0.9722425127830532,0.4045801526717557,0.9582433405327574,0.6271762306208193,0.415679024567624,0.5824175824175825,0.4045801526717557,0.9722425127830532,0.4774774774774775,0.6271762306208193,0.3710210239438542,0.9130073598036692,0.9226666666666666,0.4541559987881424,0.9162564551592628,0.6271762306208193,0.4117788925131481,0.6884113327274045,,0.7178604090051175,0.519464362850972,0.6884113327274045
2024-07-25 20:09:40,hf_training,hf_training,500,0.01,10,31,0.1,0.9459843638948116,0.9722425127830532,0.4198473282442748,0.9589337175792506,0.6389001654385958,0.4307418294315019,0.5913978494623656,0.4198473282442748,0.9722425127830532,0.4910714285714285,0.6389001654385958,0.3856450133634283,0.915017141634378,0.924,0.4680898410273281,0.9180737443392342,0.6389001654385958,0.4268033741615568,0.6960449205136641,,0.7250025730753396,0.531931401811445,0.6960449205136641
2024-07-25 20:13:26,hf_training,hf_training,500,0.01,10,31,1.0,0.9446808510638298,0.972972972972973,0.4045801526717557,0.9586182079884852,0.6274117897767761,0.4160200846118161,0.5888888888888889,0.4045801526717557,0.972972972972973,0.4796380090497738,0.6274117897767761,0.3712710232899789,0.913608353033885,0.9233333333333332,0.4542197923113954,0.9167872706145044,0.6274117897767761,0.4121119999230423,0.6887765628223644,,0.7191281085191294,0.5214689464237545,0.6887765628223644
2024-07-25 20:20:19,hf_training,hf_training,1000,0.01,-1,31,0.0,0.9432624113475178,0.9715120525931336,0.3893129770992366,0.9571788413098236,0.6149977638031077,0.4002423138808351,0.5666666666666667,0.3893129770992366,0.9715120525931336,0.4615384615384615,0.6149977638031077,0.3562021850848109,0.91037304964539,0.9206666666666666,0.4401583630257036,0.9138929148097916,0.6149977638031077,0.396396142632649,0.6804125148461851,,0.7093586514241426,0.5048243880384938,0.6804125148461851
2024-07-25 20:28:38,hf_training,hf_training,1000,0.01,-1,31,0.1,0.9440509915014164,0.9737034331628928,0.3969465648854962,0.9586479683567064,0.6216978631226141,0.408800360814723,0.5909090909090909,0.3969465648854962,0.9737034331628928,0.4748858447488584,0.6216978631226141,0.3642161052077262,0.91320993218302,0.9233333333333332,0.4473166647150554,0.9163994095616208,0.6216978631226141,0.4049066691583787,0.6853249990241944,,0.7167669065527824,0.5171344035439438,0.6853249990241944
2024-07-25 20:35:22,hf_training,hf_training,1000,0.01,-1,31,1.0,0.9433026222537207,0.9722425127830532,0.3893129770992366,0.9575539568345324,0.6152289225272274,0.4005708963536951,0.5730337078651685,0.3893129770992366,0.9722425127830532,0.4636363636363636,0.6152289225272274,0.3564423578743312,0.9109658037304538,0.9213333333333332,0.4402221565489566,0.914418487028559,0.6152289225272274,0.3967170039931639,0.680777744941145,,0.710595160235448,0.506771833442337,0.680777744941145
2024-07-25 20:39:58,hf_training,hf_training,1000,0.01,5,31,0.0,0.9440113394755492,0.972972972972973,0.3969465648854962,0.958273381294964,0.6214646243737856,0.4084654721671087,0.5842696629213483,0.3969465648854962,0.972972972972973,0.4727272727272727,0.6214646243737856,0.3639710865289921,0.9125938997231492,0.9226666666666666,0.4472528711918025,0.9158690211467192,0.6214646243737856,0.4045796291547132,0.6849597689292346,,0.7155003270111183,0.5151316328755178,0.6849597689292346
2024-07-25 20:43:34,hf_training,hf_training,1000,0.01,5,31,0.1,0.9428369795342272,0.9758948137326516,0.3816793893129771,0.95908111988514,0.6103105246832796,0.3946122094754818,0.6024096385542169,0.3816793893129771,0.9758948137326516,0.4672897196261683,0.6103105246832796,0.3503456636028783,0.9131063250886396,0.924,0.4335742030456287,0.9161313375958564,0.6103105246832796,0.3907462644692744,0.6787871015228143,,0.7131854197556542,0.5102395019154519,0.6787871015228143
2024-07-25 20:47:13,hf_training,hf_training,1000,0.01,5,31,1.0,0.9434229137199436,0.9744338933528124,0.3893129770992366,0.9586776859504132,0.6159218781692881,0.4015568930441208,0.5930232558139535,0.3893129770992366,0.9744338933528124,0.4700460829493088,0.6159218781692881,0.357162626971046,0.9128213435961536,0.9233333333333332,0.4404135371187155,0.9160038592883168,0.6159218781692881,0.3976797938070723,0.6818734352260244,,0.714361884449861,0.5127199096114052,0.6818734352260244
2024-07-25 20:53:44,hf_training,hf_training,1000,0.01,10,31,0.0,0.942008486562942,0.972972972972973,0.3740458015267175,0.9572403880704276,0.60327146090256,0.3857335987297544,0.5697674418604651,0.3740458015267175,0.972972972972973,0.4516129032258065,0.60327146090256,0.3421393123492636,0.9094994353255924,0.9206666666666666,0.4263521078330238,0.9130822543939974,0.60327146090256,0.3819263643858582,0.6735093872498453,,0.704426645648117,0.4957710369022368,0.6735093872498453
2024-07-25 21:00:31,hf_training,hf_training,1000,0.01,10,31,0.1,0.9453900709219858,0.9737034331628928,0.4122137404580153,0.9593378913278158,0.6335407913314557,0.4239106669827994,0.6,0.4122137404580153,0.9737034331628928,0.4886877828054298,0.6335407913314557,0.3788372015789747,0.9152260047281324,0.9246666666666666,0.4612505069542412,0.9182344485168608,0.6335407913314557,0.4199742510041987,0.692958586810454,,0.7240128370666228,0.5297912256163848,0.692958586810454
2024-07-25 21:07:38,hf_training,hf_training,1000,0.01,10,31,1.0,0.9413841807909604,0.9737034331628928,0.366412213740458,0.9572710951526032,0.5973079862783517,0.3784435741157946,0.5714285714285714,0.366412213740458,0.9737034331628928,0.4465116279069768,0.5973079862783517,0.3351100868280044,0.9090747242399784,0.9206666666666666,0.419448980236684,0.9126647683464852,0.5973079862783517,0.3746591162259943,0.6700578234516753,,0.70189136152979,0.4911179547130948,0.6700578234516753
2024-07-25 21:08:12,hf_training,hf_training,100,0.001,-1,31,0.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:08:57,hf_training,hf_training,100,0.001,-1,31,0.1,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:09:20,hf_training,hf_training,100,0.001,-1,31,1.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:10:10,hf_training,hf_training,100,0.001,5,31,0.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:10:29,hf_training,hf_training,100,0.001,5,31,0.1,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:10:55,hf_training,hf_training,100,0.001,5,31,1.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:11:47,hf_training,hf_training,100,0.001,10,31,0.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:12:24,hf_training,hf_training,100,0.001,10,31,0.1,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:13:06,hf_training,hf_training,100,0.001,10,31,1.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:16:43,hf_training,hf_training,500,0.001,-1,31,0.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:19:52,hf_training,hf_training,500,0.001,-1,31,0.1,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:22:16,hf_training,hf_training,500,0.001,-1,31,1.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:24:36,hf_training,hf_training,500,0.001,5,31,0.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:26:54,hf_training,hf_training,500,0.001,5,31,0.1,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:28:47,hf_training,hf_training,500,0.001,5,31,1.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:31:40,hf_training,hf_training,500,0.001,10,31,0.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:34:53,hf_training,hf_training,500,0.001,10,31,0.1,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:37:00,hf_training,hf_training,500,0.001,10,31,1.0,0.9126666666666666,1.0,0.0,0.9543394911118858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8329604444444444,0.9126666666666666,0.0873333333333333,0.8709938422214477,0.0,0.0,0.5,,0.4771697455559429,0.083345648890438,0.5
2024-07-25 21:43:23,hf_training,hf_training,1000,0.001,-1,31,0.0,0.9195945945945946,0.9941563184806428,0.0916030534351145,0.9554229554229554,0.3017743434499345,0.0992871042688559,0.6,0.0916030534351145,0.9941563184806428,0.1589403973509933,0.3017743434499345,0.0828484044604221,0.8916833333333333,0.9153333333333332,0.1704260385824239,0.8858634786846709,0.3017743434499345,0.0978514578189194,0.5428796859578786,,0.5571816763869744,0.228499874089278,0.5428796859578786
2024-07-25 21:50:10,hf_training,hf_training,1000,0.001,-1,31,0.1,0.9195945945945946,0.9941563184806428,0.0916030534351145,0.9554229554229554,0.3017743434499345,0.0992871042688559,0.6,0.0916030534351145,0.9941563184806428,0.1589403973509933,0.3017743434499345,0.0828484044604221,0.8916833333333333,0.9153333333333332,0.1704260385824239,0.8858634786846709,0.3017743434499345,0.0978514578189194,0.5428796859578786,,0.5571816763869744,0.228499874089278,0.5428796859578786
2024-07-25 21:55:12,hf_training,hf_training,1000,0.001,-1,31,1.0,0.917900403768506,0.9963476990504018,0.0687022900763358,0.9555166374781086,0.261632124627406,0.0748012284224656,0.6428571428571429,0.0687022900763358,0.9963476990504018,0.1241379310344827,0.261632124627406,0.0621015088516353,0.893879958982247,0.9153333333333332,0.1497166557934043,0.8829095637820319,0.261632124627406,0.0736921195799464,0.5325249945633689,,0.5398272842562957,0.1967450047305594,0.5325249945633689
2024-07-25 22:00:20,hf_training,hf_training,1000,0.001,5,31,0.0,0.9196488858879136,0.9948867786705624,0.0916030534351145,0.9557894736842104,0.3018851880242693,0.0993667128763114,0.631578947368421,0.0916030534351145,0.9948867786705624,0.16,0.3018851880242693,0.0829026206205854,0.8944907779238779,0.916,0.1704898321056769,0.8862905263157895,0.3018851880242693,0.0979288488193113,0.5432449160528384,,0.5578947368421052,0.229498947368421,0.5432449160528384
2024-07-25 22:04:20,hf_training,hf_training,1000,0.001,5,31,0.1,0.9196488858879136,0.9948867786705624,0.0916030534351145,0.9557894736842104,0.3018851880242693,0.0993667128763114,0.631578947368421,0.0916030534351145,0.9948867786705624,0.16,0.3018851880242693,0.0829026206205854,0.8944907779238779,0.916,0.1704898321056769,0.8862905263157895,0.3018851880242693,0.0979288488193113,0.5432449160528384,,0.5578947368421052,0.229498947368421,0.5432449160528384
2024-07-25 22:07:21,hf_training,hf_training,1000,0.001,5,31,1.0,0.9126084056037358,0.9992695398100804,0.0,0.9539748953974896,0.0,0.0,0.0,0.0,0.9992695398100804,0.0,0.0,0.0,0.832907271514343,0.912,0.0872695398100803,0.8706610878661089,0.0,0.0,0.4996347699050402,,0.4769874476987448,0.0833138075313807,0.4996347699050402
2024-07-25 22:14:09,hf_training,hf_training,1000,0.001,10,31,0.0,0.9202163624070318,0.9941563184806428,0.099236641221374,0.955758426966292,0.3140966951354719,0.1074857191407046,0.6190476190476191,0.099236641221374,0.9941563184806428,0.1710526315789473,0.3140966951354719,0.0898277486493466,0.893914292153643,0.916,0.1773929597020168,0.8872274541691307,0.3140966951354719,0.1059435897177926,0.5466964798510084,,0.5634055292726197,0.2395836043761088,0.5466964798510084
2024-07-25 22:20:33,hf_training,hf_training,1000,0.001,10,31,0.1,0.9195945945945946,0.9941563184806428,0.0916030534351145,0.9554229554229554,0.3017743434499345,0.0992871042688559,0.6,0.0916030534351145,0.9941563184806428,0.1589403973509933,0.3017743434499345,0.0828484044604221,0.8916833333333333,0.9153333333333332,0.1704260385824239,0.8858634786846709,0.3017743434499345,0.0978514578189194,0.5428796859578786,,0.5571816763869744,0.228499874089278,0.5428796859578786
2024-07-25 22:26:11,hf_training,hf_training,1000,0.001,10,31,1.0,0.917900403768506,0.9963476990504018,0.0687022900763358,0.9555166374781086,0.261632124627406,0.0748012284224656,0.6428571428571429,0.0687022900763358,0.9963476990504018,0.1241379310344827,0.261632124627406,0.0621015088516353,0.893879958982247,0.9153333333333332,0.1497166557934043,0.8829095637820319,0.261632124627406,0.0736921195799464,0.5325249945633689,,0.5398272842562957,0.1967450047305594,0.5325249945633689
2024-07-25 22:26:41,hf_training,hf_ctgan_base_10000_3,100,0.01,-1,31,0.0,0.9153794492948288,0.995617238860482,0.0381679389312977,0.953813855843247,0.1949375745508652,0.0416390283089664,0.4545454545454545,0.0381679389312977,0.995617238860482,0.0704225352112676,0.1949375745508652,0.0343622876345817,0.87513328042005,0.912,0.1217851777917798,0.8766643471747209,0.1949375745508652,0.0410035262900702,0.51689258889589,,0.5121181955272572,0.1475720438797938,0.51689258889589
2024-07-25 22:27:16,hf_training,hf_ctgan_base_10000_3,100,0.01,-1,31,0.1,0.9153794492948288,0.995617238860482,0.0381679389312977,0.953813855843247,0.1949375745508652,0.0416390283089664,0.4545454545454545,0.0381679389312977,0.995617238860482,0.0704225352112676,0.1949375745508652,0.0343622876345817,0.87513328042005,0.912,0.1217851777917798,0.8766643471747209,0.1949375745508652,0.0410035262900702,0.51689258889589,,0.5121181955272572,0.1475720438797938,0.51689258889589
2024-07-25 22:27:54,hf_training,hf_ctgan_base_10000_3,100,0.01,-1,31,1.0,0.9188640973630832,0.9926953981008036,0.0839694656488549,0.9543539325842696,0.2887145686150975,0.0909308872940209,0.5238095238095238,0.0839694656488549,0.9926953981008036,0.1447368421052631,0.2887145686150975,0.0757813169671827,0.8843626646060724,0.9133333333333332,0.1633315304163251,0.8836473733491031,0.2887145686150975,0.0896078248188104,0.5383324318748294,,0.5495453873447664,0.2154434013404297,0.5383324318748294
2024-07-25 22:28:30,hf_training,hf_ctgan_base_10000_3,100,0.01,5,31,0.0,0.9142091152815014,0.9963476990504018,0.0229007633587786,0.9535127577770012,0.1510533775822865,0.0250382487138046,0.375,0.0229007633587786,0.9963476990504018,0.0431654676258992,0.1510533775822865,0.020595997044229,0.8671181858802504,0.9113333333333332,0.107915129075847,0.8740090944371381,0.1510533775822865,0.024650292067995,0.5096242312045901,,0.4983391127014501,0.1226691309657622,0.5096242312045901
2024-07-25 22:28:46,hf_training,hf_ctgan_base_10000_3,100,0.01,5,31,0.1,0.9142091152815014,0.9963476990504018,0.0229007633587786,0.9535127577770012,0.1510533775822865,0.0250382487138046,0.375,0.0229007633587786,0.9963476990504018,0.0431654676258992,0.1510533775822865,0.020595997044229,0.8671181858802504,0.9113333333333332,0.107915129075847,0.8740090944371381,0.1510533775822865,0.024650292067995,0.5096242312045901,,0.4983391127014501,0.1226691309657622,0.5096242312045901
2024-07-25 22:29:16,hf_training,hf_ctgan_base_10000_3,100,0.01,5,31,1.0,0.9177897574123988,0.9948867786705624,0.0687022900763358,0.9547844374342797,0.261440241855259,0.0746815636650076,0.5625,0.0687022900763358,0.9948867786705624,0.1224489795918367,0.261440241855259,0.062020436457665,0.8867611185983827,0.914,0.1495890687468983,0.8820938074493729,0.261440241855259,0.073575825222233,0.5317945343734491,,0.5386167085130581,0.1951396095767434,0.5317945343734491
2024-07-25 22:29:45,hf_training,hf_ctgan_base_10000_3,100,0.01,10,31,0.0,0.9153794492948288,0.995617238860482,0.0381679389312977,0.953813855843247,0.1949375745508652,0.0416390283089664,0.4545454545454545,0.0381679389312977,0.995617238860482,0.0704225352112676,0.1949375745508652,0.0343622876345817,0.87513328042005,0.912,0.1217851777917798,0.8766643471747209,0.1949375745508652,0.0410035262900702,0.51689258889589,,0.5121181955272572,0.1475720438797938,0.51689258889589
2024-07-25 22:30:27,hf_training,hf_ctgan_base_10000_3,100,0.01,10,31,0.1,0.9158815612382234,0.9941563184806428,0.0458015267175572,0.953415061295972,0.2133866846415668,0.0498521042436599,0.4285714285714285,0.0458015267175572,0.9941563184806428,0.0827586206896551,0.2133866846415668,0.041215650120979,0.8733231429853232,0.9113333333333332,0.1286245118648667,0.877377732149687,0.2133866846415668,0.0490978539169458,0.5199789225991001,,0.5180868409928135,0.1587959498359402,0.5199789225991001
2024-07-25 22:31:04,hf_training,hf_ctgan_base_10000_3,100,0.01,10,31,1.0,0.917900403768506,0.9963476990504018,0.0687022900763358,0.9555166374781086,0.261632124627406,0.0748012284224656,0.6428571428571429,0.0687022900763358,0.9963476990504018,0.1241379310344827,0.261632124627406,0.0621015088516353,0.893879958982247,0.9153333333333332,0.1497166557934043,0.8829095637820319,0.261632124627406,0.0736921195799464,0.5325249945633689,,0.5398272842562957,0.1967450047305594,0.5325249945633689
2024-07-25 22:34:35,hf_training,hf_ctgan_base_10000_3,500,0.01,-1,31,0.0,0.9426470588235294,0.9364499634769904,0.4045801526717557,0.939538292414804,0.6155234107594779,0.3990199712081436,0.3785714285714285,0.4045801526717557,0.9364499634769904,0.3911439114391143,0.6155234107594779,0.3587181671778183,0.8933844537815125,0.89,0.4510301161487463,0.8916451831429271,0.6155234107594779,0.3955002803228285,0.6705150580743732,,0.6653411019269592,0.4390370207109912,0.6705150580743732
