timestamp,origin_data_name,data_name,iterations,learning_rate,depth,l2_leaf_reg,max_ctr_complexity,0_pre,0_rec,0_spe,0_f1,0_geo,0_iba,1_pre,1_rec,1_spe,1_f1,1_geo,1_iba,avg_pre,avg_rec,avg_spe,avg_f1,avg_geo,avg_iba,auc,ap,f1_macro,f1_weighted,auc_ovr
2024-07-25 19:41:30,hf_training,hf_training,100.0,0.1,8.0,3.0,4.0,0.9528234453180844,0.9737034331628928,0.4961832061068702,0.9631502890173412,0.6950793417042623,0.5062059786623484,0.6435643564356436,0.4961832061068702,0.9737034331628928,0.560344827586207,0.6950793417042623,0.4600646038657128,0.9258148182223512,0.932,0.5378866392697629,0.9279719453856888,0.6950793417042623,0.5021762985967756,0.7349433196348815,,0.7617475583017741,0.5955231712178594,0.7349433196348815
2024-07-25 19:41:34,hf_training,hf_training,100.0,0.1,8.0,5.0,4.0,0.9488999290276792,0.9766252739225711,0.4503816793893129,0.9625629949604032,0.6632149960633394,0.463001172900243,0.6483516483516484,0.4503816793893129,0.9766252739225711,0.5315315315315315,0.6632149960633394,0.4167070891063477,0.9226520458486392,0.9306666666666666,0.4963402866452174,0.924919580487615,0.6632149960633394,0.4589581562489095,0.713503476655942,,0.7470472632459674,0.5691749460043197,0.713503476655942
2024-07-25 19:41:39,hf_training,hf_training,100.0,0.1,8.0,7.0,4.0,0.944483485593816,0.9817384952520088,0.3969465648854962,0.9627507163323784,0.6242577378824719,0.4124869316933042,0.6753246753246753,0.3969465648854962,0.9817384952520088,0.5,0.6242577378824719,0.3669085149189776,0.9209769494969776,0.9306666666666666,0.4480183934708382,0.922337153772684,0.6242577378824719,0.4085064166283464,0.6893425300687525,,0.7313753581661891,0.5404135625596944,0.6893425300687525
2024-07-25 19:41:43,hf_training,hf_training,100.0,0.1,8.0,9.0,4.0,0.9456981664315938,0.97954711468225,0.4122137404580153,0.96232508073197,0.6354390451475473,0.4266907248066923,0.6585365853658537,0.4122137404580153,0.97954711468225,0.5070422535211268,0.6354390451475473,0.3808748353893611,0.9206193883518524,0.93,0.4617608551402651,0.9225637138222228,0.6354390451475473,0.4226894704642453,0.6958804275701326,,0.7346836671265483,0.5468036204308737,0.6958804275701326
2024-07-25 19:41:49,hf_training,hf_training,100.0,0.1,10.0,1.0,4.0,0.945583038869258,0.9773557341124908,0.4122137404580153,0.9612068965517242,0.6347278652435225,0.4256478732041125,0.6352941176470588,0.4122137404580153,0.9773557341124908,0.5,0.6347278652435225,0.3801110526290862,0.9184844730825192,0.928,0.4615694745705062,0.9209281609195404,0.6347278652435225,0.4216709908738935,0.6947847372852531,,0.7306034482758621,0.5402787356321839,0.6947847372852531
2024-07-25 19:41:55,hf_training,hf_training,100.0,0.1,10.0,3.0,4.0,0.946099290780142,0.9744338933528124,0.4198473282442748,0.9600575746671464,0.6396197828982816,0.4318023498971297,0.6111111111111112,0.4198473282442748,0.9744338933528124,0.497737556561086,0.6396197828982816,0.38642458345256,0.91684365642238,0.926,0.468281221597087,0.9196816264192172,0.6396197828982816,0.4278393582943039,0.6971406107985435,,0.7288975656141162,0.5381135048090153,0.6971406107985435
2024-07-25 19:42:00,hf_training,hf_training,100.0,0.1,10.0,5.0,4.0,0.9404761904761904,0.9810080350620892,0.3511450381679389,0.9603146228101538,0.5869208668252749,0.36617337903196,0.6388888888888888,0.3511450381679389,0.9810080350620892,0.4532019704433497,0.5869208668252749,0.322778828797904,0.914137566137566,0.926,0.4061530732300279,0.9160267845034528,0.5869208668252749,0.3623835883115192,0.666076536615014,,0.7067582966267518,0.4974898087500506,0.666076536615014
2024-07-25 19:42:06,hf_training,hf_training,100.0,0.1,10.0,7.0,4.0,0.936761640027797,0.9846603360116872,0.3053435114503817,0.96011396011396,0.5483243972173054,0.3210839600869558,0.6557377049180327,0.3053435114503817,0.9846603360116872,0.4166666666666667,0.5483243972173054,0.2802353290804869,0.912218883028211,0.9253333333333332,0.3646705141287357,0.9126528964862296,0.5483243972173054,0.3175165129790575,0.6450019237310346,,0.6883903133903134,0.464127730294397,0.6450019237310346
2024-07-25 19:42:13,hf_training,hf_training,100.0,0.1,10.0,9.0,4.0,0.941958041958042,0.9839298758217676,0.366412213740458,0.962486602357985,0.6004364445678059,0.3827869130303665,0.6857142857142857,0.366412213740458,0.9839298758217676,0.4776119402985075,0.6004364445678059,0.338260934900089,0.9195794205794208,0.93,0.4203420895622257,0.9201408818714574,0.6004364445678059,0.3788983109403223,0.6751710447811129,,0.7200492713282463,0.5199576607850352,0.6751710447811129
2024-07-25 19:42:17,hf_training,hf_training,500.0,0.1,2.0,1.0,4.0,0.9521428571428572,0.9737034331628928,0.4885496183206106,0.9628024557602024,0.6897118533338392,0.4987813260093034,0.64,0.4885496183206106,0.9737034331628928,0.5541125541125541,0.6897118533338392,0.4526235552490953,0.9248823809523808,0.9313333333333332,0.5309197181501699,0.9271102043496408,0.6897118533338392,0.4947502140295786,0.7311265257417516,,0.7584575049363782,0.5898048055231154,0.7311265257417516
2024-07-25 19:42:21,hf_training,hf_training,500.0,0.1,2.0,3.0,4.0,0.9528571428571428,0.9744338933528124,0.4961832061068702,0.9635247381726256,0.6953400127585054,0.5066210456683129,0.65,0.4961832061068702,0.9744338933528124,0.5627705627705628,0.6953400127585054,0.460374421017684,0.926407619047619,0.9326666666666666,0.5379504327930159,0.928525540187512,0.6953400127585053,0.5025821737821581,0.7353085497298413,,0.7631476504715942,0.5977697607556763,0.7353085497298413
2024-07-25 19:42:25,hf_training,hf_training,500.0,0.1,2.0,5.0,4.0,0.952074391988555,0.9722425127830532,0.4885496183206106,0.9620527647271412,0.6891942458663103,0.4979635748620705,0.6274509803921569,0.4885496183206106,0.9722425127830532,0.5493562231759657,0.6891942458663103,0.4520138422083937,0.923723947375803,0.93,0.530792131103664,0.9260106000983386,0.6891942458663102,0.4939506315436494,0.730396065551832,,0.7557044939515534,0.5853983878047683,0.730396065551832
2024-07-25 19:42:33,hf_training,hf_training,500.0,0.1,2.0,7.0,4.0,0.956772334293948,0.9700511322132944,0.5419847328244275,0.9633659775117882,0.7250882040956506,0.5482586189649644,0.6339285714285714,0.5419847328244275,0.9700511322132944,0.5843621399176955,0.7250882040956506,0.5032471884723472,0.9285773123370388,0.9326666666666666,0.5793691983710552,0.9302663090285708,0.7250882040956504,0.5443276207019425,0.756017932518861,,0.7738640587147418,0.6174618084009129,0.756017932518861
2024-07-25 19:42:39,hf_training,hf_training,500.0,0.1,2.0,9.0,4.0,0.9554597701149424,0.9715120525931336,0.5267175572519084,0.9634190510684536,0.7153407965317251,0.5344731435089213,0.6388888888888888,0.5267175572519084,0.9715120525931336,0.5774058577405857,0.7153407965317251,0.4889517668563646,0.9278125798212004,0.9326666666666666,0.5655629431783754,0.9297072321844864,0.7153407965317251,0.5304976099479313,0.7491148049225209,,0.7704124544045197,0.6111176766245529,0.7491148049225209
2024-07-25 19:42:44,hf_training,hf_training,500.0,0.1,4.0,1.0,4.0,0.9508896797153024,0.9758948137326516,0.4732824427480916,0.9632299927901946,0.6796130379183313,0.485088233966618,0.6526315789473685,0.4732824427480916,0.9758948137326516,0.5486725663716815,0.6796130379183313,0.4386595286505483,0.9248418055815696,0.932,0.5171772564807432,0.9270253108829778,0.6796130379183313,0.4810334603690146,0.7245886282403716,,0.755951279580938,0.5848772482788983,0.7245886282403716
2024-07-25 19:42:50,hf_training,hf_training,500.0,0.1,4.0,3.0,4.0,0.9490084985835694,0.97881665449233,0.4503816793893129,0.9636821287306724,0.663958649815246,0.4641366736357649,0.6704545454545454,0.4503816793893129,0.97881665449233,0.5388127853881278,0.663958649815246,0.4175455036932041,0.9246814533436348,0.9326666666666666,0.4965316672149764,0.9265768727454234,0.663958649815246,0.4600677114607812,0.7145991669408216,,0.7512474570594001,0.5759180413733768,0.7145991669408216
2024-07-25 19:42:58,hf_training,hf_training,500.0,0.1,4.0,5.0,4.0,0.951063829787234,0.97954711468225,0.4732824427480916,0.9650953580424612,0.6808835812557534,0.4870730055113219,0.6888888888888889,0.4732824427480916,0.97954711468225,0.5610859728506788,0.6808835812557534,0.4401318969359984,0.928167218282112,0.9353333333333332,0.5174962240970081,0.9298118717357122,0.6808835812557534,0.482973482029077,0.7264147787151708,,0.7630906654465701,0.5963694591574278,0.7264147787151708
2024-07-25 19:43:04,hf_training,hf_training,500.0,0.1,4.0,7.0,4.0,0.949645390070922,0.9780861943024104,0.4580152671755725,0.9636559913638,0.6693118926211886,0.4712764642857216,0.6666666666666666,0.4580152671755725,0.9780861943024104,0.5429864253393665,0.6693118926211886,0.4246803549225935,0.9249319148936168,0.9326666666666666,0.5034347948113164,0.9269175159309996,0.6693118926211886,0.4672070707346751,0.7180507307389914,,0.7533212083515832,0.579724900772167,0.7180507307389914
2024-07-25 19:43:10,hf_training,hf_training,500.0,0.1,4.0,9.0,4.0,0.9528907922912204,0.975164353542732,0.4961832061068702,0.963898916967509,0.6956005861282509,0.5070361656241793,0.6565656565656566,0.4961832061068702,0.975164353542732,0.5652173913043478,0.6956005861282509,0.4606841852197532,0.9270117304378546,0.9333333333333332,0.5380142263162688,0.9290807303929264,0.6956005861282509,0.5029880926688594,0.7356737798248011,,0.7645581541359283,0.6000355778789306,0.7356737798248011
2024-07-25 19:43:17,hf_training,hf_training,500.0,0.1,8.0,1.0,4.0,0.9448373408769448,0.9758948137326516,0.4045801526717557,0.9601149838303988,0.6283531433290763,0.4173847565339384,0.6162790697674418,0.4045801526717557,0.9758948137326516,0.4884792626728111,0.6283531433290763,0.372270588929123,0.916143251866715,0.926,0.4544749664044073,0.9189254641826362,0.6283531433290763,0.4134447858964512,0.6902374832022037,,0.724297123251605,0.5296687823205738,0.6902374832022037
2024-07-25 19:43:23,hf_training,hf_training,500.0,0.1,8.0,3.0,4.0,0.9424964936886396,0.9817384952520088,0.3740458015267175,0.9617173524150268,0.6059828069724184,0.3895305594644627,0.6621621621621622,0.3740458015267175,0.9817384952520088,0.4780487804878049,0.6059828069724184,0.3448997652278797,0.9180139620686606,0.9286666666666666,0.4271176301120596,0.9194769638000496,0.6059828069724184,0.3856328034344677,0.6778921483893632,,0.7198830664514159,0.5202891691027823,0.6778921483893632
2024-07-25 19:43:31,hf_training,hf_training,500.0,0.1,8.0,5.0,4.0,0.9469214437367304,0.9773557341124908,0.4274809160305343,0.9618979151689432,0.6463752195947049,0.4407747452418296,0.6436781609195402,0.4274809160305343,0.9773557341124908,0.5137614678899083,0.6463752195947049,0.3948271037703763,0.9204381970373624,0.9293333333333332,0.4755033168096919,0.9227606654399076,0.6463752195947049,0.4367619845533227,0.7024183250715127,,0.7378296915294258,0.552898717618944,0.7024183250715127
2024-07-25 19:43:42,hf_training,hf_training,500.0,0.1,8.0,7.0,4.0,0.9547738693467336,0.9715120525931336,0.5190839694656488,0.9630702389572774,0.7101382489654843,0.527112114954388,0.6355140186915887,0.5190839694656488,0.9715120525931336,0.5714285714285714,0.7101382489654843,0.4814805503331403,0.9268918423895176,0.932,0.5585960220587824,0.9288668666597704,0.7101382489654843,0.5231269583107991,0.7452980110293913,,0.7672494051929244,0.6056319437260784,0.7452980110293913
2024-07-25 19:43:52,hf_training,hf_training,500.0,0.1,8.0,9.0,4.0,0.9514285714285714,0.972972972972973,0.4809160305343511,0.9620801733477792,0.6840455394046282,0.4909425447792613,0.63,0.4809160305343511,0.972972972972973,0.5454545454545455,0.6840455394046282,0.4448940551794761,0.9233571428571428,0.93,0.5238890035073241,0.92569486851177,0.6840455394046282,0.4869209766875467,0.7269445017536621,,0.7537673594011622,0.5818398502905546,0.7269445017536621
2024-07-25 19:44:04,hf_training,hf_training,500.0,0.1,10.0,1.0,4.0,0.943661971830986,0.97881665449233,0.3893129770992366,0.9609178917174612,0.6173054558277643,0.4035300081482799,0.6375,0.3893129770992366,0.97881665449233,0.4834123222748814,0.6173054558277643,0.3586020434411677,0.9169238262910798,0.9273333333333332,0.4407962982582334,0.9192157386528094,0.6173054558277643,0.3996062992305255,0.6840648157957834,,0.7221651069961714,0.5251144753395335,0.6840648157957834
2024-07-25 19:44:15,hf_training,hf_training,500.0,0.1,10.0,3.0,4.0,0.9416725228390724,0.97881665449233,0.366412213740458,0.9598853868194844,0.598874258270101,0.3806142855871618,0.6233766233766234,0.366412213740458,0.97881665449233,0.4615384615384615,0.598874258270101,0.3366864688499654,0.9138746809526852,0.9253333333333332,0.4198955348994548,0.9163630886782752,0.598874258270101,0.3767779229254467,0.6726144341163941,,0.710711924178973,0.5050607596796709,0.6726144341163941
2024-07-25 19:44:24,hf_training,hf_training,500.0,0.1,10.0,5.0,4.0,0.9443269908386188,0.97881665449233,0.3969465648854962,0.9612625538020086,0.6233280906981844,0.4111457674258271,0.6419753086419753,0.3969465648854962,0.97881665449233,0.490566037735849,0.6233280906981844,0.3659300498810608,0.9179216105934452,0.928,0.4477632193778263,0.920155058065564,0.6233280906981844,0.4071969280935841,0.6878816096889132,,0.7259142957689289,0.5316735334722937,0.6878816096889132
2024-07-25 19:44:35,hf_training,hf_training,500.0,0.1,10.0,7.0,4.0,0.9455445544554456,0.9766252739225711,0.4122137404580153,0.9608336327703916,0.6344906281336683,0.4253003439815512,0.627906976744186,0.4122137404580153,0.9766252739225711,0.4976958525345623,0.6344906281336683,0.3798563703973626,0.9178042060019956,0.9273333333333332,0.4615056810472532,0.920386266629796,0.6344906281336683,0.421331570288532,0.6944195071902933,,0.729264742652477,0.538143218675158,0.6944195071902933
2024-07-25 19:44:49,hf_training,hf_training,500.0,0.1,10.0,9.0,4.0,0.9526881720430108,0.970781592403214,0.4961832061068702,0.9616497829232996,0.694035678440352,0.5045462401375103,0.6190476190476191,0.4961832061068702,0.970781592403214,0.5508474576271186,0.694035678440352,0.4588248057588089,0.9235502304147464,0.9293333333333332,0.537631465176751,0.9257730465140998,0.6940356784403519,0.500553234868437,0.7334823992550422,,0.756248620275209,0.5867241940363185,0.7334823992550422
2024-07-25 19:44:54,hf_training,hf_training,1500.0,0.1,2.0,1.0,4.0,0.9521428571428572,0.9737034331628928,0.4885496183206106,0.9628024557602024,0.6897118533338392,0.4987813260093034,0.64,0.4885496183206106,0.9737034331628928,0.5541125541125541,0.6897118533338392,0.4526235552490953,0.9248823809523808,0.9313333333333332,0.5309197181501699,0.9271102043496408,0.6897118533338392,0.4947502140295786,0.7311265257417516,,0.7584575049363782,0.5898048055231154,0.7311265257417516
2024-07-25 19:45:00,hf_training,hf_training,1500.0,0.1,2.0,3.0,4.0,0.9528571428571428,0.9744338933528124,0.4961832061068702,0.9635247381726256,0.6953400127585054,0.5066210456683129,0.65,0.4961832061068702,0.9744338933528124,0.5627705627705628,0.6953400127585054,0.460374421017684,0.926407619047619,0.9326666666666666,0.5379504327930159,0.928525540187512,0.6953400127585053,0.5025821737821581,0.7353085497298413,,0.7631476504715942,0.5977697607556763,0.7353085497298413
2024-07-25 19:45:05,hf_training,hf_training,1500.0,0.1,2.0,5.0,4.0,0.952755905511811,0.9722425127830532,0.4961832061068702,0.9624005784526392,0.6945577061023045,0.5053760035001256,0.6310679611650486,0.4961832061068702,0.9722425127830532,0.5555555555555556,0.6945577061023045,0.4594448107120649,0.9246618250388604,0.9306666666666666,0.5377590522232569,0.9268694464529604,0.6945577061023046,0.5013646793299683,0.7342128594449617,,0.7589780670040973,0.5910866875552343,0.7342128594449617
2024-07-25 19:45:12,hf_training,hf_training,1500.0,0.1,2.0,7.0,4.0,0.956115107913669,0.970781592403214,0.5343511450381679,0.96339253352664,0.7202348613352685,0.5413775723731984,0.6363636363636364,0.5343511450381679,0.970781592403214,0.5809128630705394,0.7202348613352685,0.4960989385920685,0.9281901460649662,0.9326666666666666,0.5724660707747152,0.929989308973474,0.7202348613352685,0.537423238356313,0.752566368720691,,0.7721526982985898,0.6143160876237055,0.752566368720691
2024-07-25 19:45:18,hf_training,hf_training,1500.0,0.1,2.0,9.0,4.0,0.9554597701149424,0.9715120525931336,0.5267175572519084,0.9634190510684536,0.7153407965317251,0.5344731435089213,0.6388888888888888,0.5267175572519084,0.9715120525931336,0.5774058577405857,0.7153407965317251,0.4889517668563646,0.9278125798212004,0.9326666666666666,0.5655629431783754,0.9297072321844864,0.7153407965317251,0.5304976099479313,0.7491148049225209,,0.7704124544045197,0.6111176766245529,0.7491148049225209
2024-07-25 19:45:23,hf_training,hf_training,1500.0,0.1,4.0,1.0,4.0,0.9508896797153024,0.9758948137326516,0.4732824427480916,0.9632299927901946,0.6796130379183313,0.485088233966618,0.6526315789473685,0.4732824427480916,0.9758948137326516,0.5486725663716815,0.6796130379183313,0.4386595286505483,0.9248418055815696,0.932,0.5171772564807432,0.9270253108829778,0.6796130379183313,0.4810334603690146,0.7245886282403716,,0.755951279580938,0.5848772482788983,0.7245886282403716
2024-07-25 19:45:29,hf_training,hf_training,1500.0,0.1,4.0,3.0,4.0,0.9490084985835694,0.97881665449233,0.4503816793893129,0.9636821287306724,0.663958649815246,0.4641366736357649,0.6704545454545454,0.4503816793893129,0.97881665449233,0.5388127853881278,0.663958649815246,0.4175455036932041,0.9246814533436348,0.9326666666666666,0.4965316672149764,0.9265768727454234,0.663958649815246,0.4600677114607812,0.7145991669408216,,0.7512474570594001,0.5759180413733768,0.7145991669408216
2024-07-25 19:45:37,hf_training,hf_training,1500.0,0.1,4.0,5.0,4.0,0.951063829787234,0.97954711468225,0.4732824427480916,0.9650953580424612,0.6808835812557534,0.4870730055113219,0.6888888888888889,0.4732824427480916,0.97954711468225,0.5610859728506788,0.6808835812557534,0.4401318969359984,0.928167218282112,0.9353333333333332,0.5174962240970081,0.9298118717357122,0.6808835812557534,0.482973482029077,0.7264147787151708,,0.7630906654465701,0.5963694591574278,0.7264147787151708
2024-07-25 19:45:43,hf_training,hf_training,1500.0,0.1,4.0,7.0,4.0,0.949645390070922,0.9780861943024104,0.4580152671755725,0.9636559913638,0.6693118926211886,0.4712764642857216,0.6666666666666666,0.4580152671755725,0.9780861943024104,0.5429864253393665,0.6693118926211886,0.4246803549225935,0.9249319148936168,0.9326666666666666,0.5034347948113164,0.9269175159309996,0.6693118926211886,0.4672070707346751,0.7180507307389914,,0.7533212083515832,0.579724900772167,0.7180507307389914
2024-07-25 19:45:49,hf_training,hf_training,1500.0,0.1,4.0,9.0,4.0,0.9528907922912204,0.975164353542732,0.4961832061068702,0.963898916967509,0.6956005861282509,0.5070361656241793,0.6565656565656566,0.4961832061068702,0.975164353542732,0.5652173913043478,0.6956005861282509,0.4606841852197532,0.9270117304378546,0.9333333333333332,0.5380142263162688,0.9290807303929264,0.6956005861282509,0.5029880926688594,0.7356737798248011,,0.7645581541359283,0.6000355778789306,0.7356737798248011
2024-07-25 19:45:56,hf_training,hf_training,1500.0,0.1,8.0,1.0,4.0,0.9448373408769448,0.9758948137326516,0.4045801526717557,0.9601149838303988,0.6283531433290763,0.4173847565339384,0.6162790697674418,0.4045801526717557,0.9758948137326516,0.4884792626728111,0.6283531433290763,0.372270588929123,0.916143251866715,0.926,0.4544749664044073,0.9189254641826362,0.6283531433290763,0.4134447858964512,0.6902374832022037,,0.724297123251605,0.5296687823205738,0.6902374832022037
2024-07-25 19:46:03,hf_training,hf_training,1500.0,0.1,8.0,3.0,4.0,0.9424964936886396,0.9817384952520088,0.3740458015267175,0.9617173524150268,0.6059828069724184,0.3895305594644627,0.6621621621621622,0.3740458015267175,0.9817384952520088,0.4780487804878049,0.6059828069724184,0.3448997652278797,0.9180139620686606,0.9286666666666666,0.4271176301120596,0.9194769638000496,0.6059828069724184,0.3856328034344677,0.6778921483893632,,0.7198830664514159,0.5202891691027823,0.6778921483893632
2024-07-25 19:46:11,hf_training,hf_training,1500.0,0.1,8.0,5.0,4.0,0.9469214437367304,0.9773557341124908,0.4274809160305343,0.9618979151689432,0.6463752195947049,0.4407747452418296,0.6436781609195402,0.4274809160305343,0.9773557341124908,0.5137614678899083,0.6463752195947049,0.3948271037703763,0.9204381970373624,0.9293333333333332,0.4755033168096919,0.9227606654399076,0.6463752195947049,0.4367619845533227,0.7024183250715127,,0.7378296915294258,0.552898717618944,0.7024183250715127
2024-07-25 19:46:23,hf_training,hf_training,1500.0,0.1,8.0,7.0,4.0,0.9547738693467336,0.9715120525931336,0.5190839694656488,0.9630702389572774,0.7101382489654843,0.527112114954388,0.6355140186915887,0.5190839694656488,0.9715120525931336,0.5714285714285714,0.7101382489654843,0.4814805503331403,0.9268918423895176,0.932,0.5585960220587824,0.9288668666597704,0.7101382489654843,0.5231269583107991,0.7452980110293913,,0.7672494051929244,0.6056319437260784,0.7452980110293913
2024-07-25 19:46:34,hf_training,hf_training,1500.0,0.1,8.0,9.0,4.0,0.9514285714285714,0.972972972972973,0.4809160305343511,0.9620801733477792,0.6840455394046282,0.4909425447792613,0.63,0.4809160305343511,0.972972972972973,0.5454545454545455,0.6840455394046282,0.4448940551794761,0.9233571428571428,0.93,0.5238890035073241,0.92569486851177,0.6840455394046282,0.4869209766875467,0.7269445017536621,,0.7537673594011622,0.5818398502905546,0.7269445017536621
2024-07-25 19:46:46,hf_training,hf_training,1500.0,0.1,10.0,1.0,4.0,0.943661971830986,0.97881665449233,0.3893129770992366,0.9609178917174612,0.6173054558277643,0.4035300081482799,0.6375,0.3893129770992366,0.97881665449233,0.4834123222748814,0.6173054558277643,0.3586020434411677,0.9169238262910798,0.9273333333333332,0.4407962982582334,0.9192157386528094,0.6173054558277643,0.3996062992305255,0.6840648157957834,,0.7221651069961714,0.5251144753395335,0.6840648157957834
2024-07-25 19:46:57,hf_training,hf_training,1500.0,0.1,10.0,3.0,4.0,0.9416725228390724,0.97881665449233,0.366412213740458,0.9598853868194844,0.598874258270101,0.3806142855871618,0.6233766233766234,0.366412213740458,0.97881665449233,0.4615384615384615,0.598874258270101,0.3366864688499654,0.9138746809526852,0.9253333333333332,0.4198955348994548,0.9163630886782752,0.598874258270101,0.3767779229254467,0.6726144341163941,,0.710711924178973,0.5050607596796709,0.6726144341163941
